,소재지도로명,위도,경도,시군구코드,업태명,업소명,소재지도로명.1,소재지지번,지도점검일자,처분명,ㅉ,위반일자,처분내용
433,서울특별시 동작구 동작대로3길 6 (사당동),37.498306799999995,126.92412479999999,3190000.0,치킨,방순남명인시골통닭,서울특별시 동작구 동작대로3길 6 (사당동),서울특별시 동작구 사당동 1031번지 26호,20180531.0,시정명령,법 제71조 및 법 제75조,20180607.0,시정명령
434,서울특별시 동작구 여의대방로24길 70 (신대방동),37.4869332,126.96550079999999,3190000.0,치킨,버들골포장마차,서울특별시 동작구 여의대방로24길 70 (신대방동),서울특별시 동작구 신대방동 362번지 21호,20060110.0,시설개수명령,식품위생법 제 26조 제 1항 식품위생법시행령 제54조,20060110.0,시설개수명령
435,서울특별시 동작구 사당로2가길 173 (사당동남해오네뜨아파트상가1층),37.4913946,126.92340300000001,3190000.0,치킨,처가치킨,서울특별시 동작구 사당로2가길 173 (사당동남해오네뜨아파트상가1층),서울특별시 동작구 사당동 1143번지 남해오네뜨아파트상가1층,20050629.0,과태료부과,식품위생법제78조,20050629.0,과태료부과
436,서울특별시 동작구 보라매로5길 43 (신대방동),37.5111691,126.9446011,3190000.0,치킨,교촌치킨,서울특별시 동작구 보라매로5길 43 (신대방동),서울특별시 동작구 신대방동 395번지 66호,20110819.0,시정명령,식품위생법 제36조 및 제37조,20110819.0,시정명령
437,서울특별시 동작구 만양로 86 (노량진동),37.4897549,126.9089886,3190000.0,치킨,오징어나라,서울특별시 동작구 만양로 86 (노량진동),서울특별시 동작구 노량진동 123번지 11호,20181206.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20181206.0,시설개수명령
438,서울특별시 동작구 신대방길 95 (신대방동),37.48946970000001,126.90990759999998,3190000.0,치킨,쟌꼬,서울특별시 동작구 신대방길 95 (신대방동),서울특별시 동작구 신대방동 607번지 24호,20150604.0,영업신고사항 직권말소,법 제37조 7항,20150604.0,영업신고사항 직권말소
439,서울특별시 동작구 신대방14길 4 (신대방동),37.498508,126.95253059999999,3190000.0,치킨,파파우스 통통,서울특별시 동작구 신대방14길 4 (신대방동),서울특별시 동작구 신대방동 601번지 26호,20110829.0,영업소폐쇄,식품위생법 제37조제4항 및 제75조 동법시행규칙 제89조,20110829.0,영업소폐쇄
440,서울특별시 동작구 상도로37길 65 (상도동),37.504526899999995,126.95904490000001,3190000.0,치킨,맥시카나치킨,서울특별시 동작구 상도로37길 65 (상도동),서울특별시 동작구 상도동 67번지 1호,20110802.0,영업소폐쇄,식품위생법 제37조제4항 및 제75조 동법시행규칙 제89조,20110802.0,영업소폐쇄
441,서울특별시 동작구 흑석로10길 68 (흑석동),37.4950535,126.9271423,3190000.0,치킨,주야진미,서울특별시 동작구 흑석로10길 68 (흑석동),서울특별시 동작구 흑석동 235번지 9호,20110628.0,영업소폐쇄,식품위생법 제37조제4항 및 제75조 동법시행규칙 제89조,20110628.0,영업소폐쇄
442,서울특별시 동작구 보라매로 63 (신대방동),37.501315399999996,126.9514916,3190000.0,치킨,핫머니치킨,서울특별시 동작구 보라매로 63 (신대방동),서울특별시 동작구 신대방동 344번지 42호,20110830.0,영업소폐쇄,식품위생법 제37조제4항 및 제75조 동법시행규칙 제89조,20110830.0,영업소폐쇄
443,서울특별시 동작구 상도로47길 51 1층동 106호 (상도1동중앙하이츠 상가),37.4823333,126.97284979999999,3190000.0,치킨,하이츠치킨,서울특별시 동작구 상도로47길 51 1층동 106호 (상도1동중앙하이츠 상가),서울특별시 동작구 상도1동 415번지 1층 중앙하이츠 상가-106,20080425.0,영업소폐쇄,식품위생법 제21조,20080425.0,영업소폐쇄
444,서울특별시 동작구 사당로16길 28 (사당동),37.4973239,126.95332520000001,3190000.0,치킨,영화식당,서울특별시 동작구 사당로16길 28 (사당동),서울특별시 동작구 사당동 274번지 24호,20080701.0,시정명령(2008.07.20까지),식품위생법 제58조,20080701.0,시정명령(2008.07.20까지)
445,서울특별시 동작구 상도로37길 80 (상도동),37.4973239,126.95332520000001,3190000.0,치킨,BHC치킨,서울특별시 동작구 상도로37길 80 (상도동),서울특별시 동작구 상도동 486번지 8호,20100324.0,시정명령( ~2010.04.15까지),식품위생법 제71조,20100324.0,시정명령( ~2010.04.15까지)
446,서울특별시 동작구 상도로37길 80 (상도동),37.5027126,126.9243952,3190000.0,치킨,BHC치킨,서울특별시 동작구 상도로37길 80 (상도동),서울특별시 동작구 상도동 486번지 8호,20100324.0,시정명령( ~2010.04.15까지),식품위생법 제71조,20100324.0,시정명령( ~2010.04.15까지)
447,서울특별시 동작구 대방동15길 9 (대방동),37.5027126,126.9243952,3190000.0,치킨,굽네치킨,서울특별시 동작구 대방동15길 9 (대방동),서울특별시 동작구 대방동 391번지 85호,20151013.0,과태료부과16만원,법 제101조제2항 제1호,20151013.0,과태료부과16만원
448,서울특별시 동작구 대방동15길 9 (대방동),37.486042,126.96840379999999,3190000.0,치킨,굽네치킨,서울특별시 동작구 대방동15길 9 (대방동),서울특별시 동작구 대방동 391번지 85호,20151013.0,과태료부과16만원,법 제101조제2항 제1호,20151013.0,과태료부과16만원
449,서울특별시 동작구 사당로 178 (사당동),37.4872656,126.9809564,3190000.0,치킨,참잘구운치킨,서울특별시 동작구 사당로 178 (사당동),서울특별시 동작구 사당동 217번지 7호,20141212.0,영업신고 사항 직권말소,식품위생법 제37조 및 동법 시행규칙 제47조의2,20141212.0,영업신고 사항 직권말소
450,서울특별시 동작구 동작대로27가길 6 (사당동(1층2층)),37.4872656,126.9809564,3190000.0,치킨,영풍치킨,서울특별시 동작구 동작대로27가길 6 (사당동(1층2층)),서울특별시 동작구 사당동 139번지 1호 (1층2층),20150430.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20150430.0,시설개수명령
451,서울특별시 동작구 동작대로27가길 6 (사당동(1층2층)),37.4872656,126.9809564,3190000.0,치킨,영풍치킨,서울특별시 동작구 동작대로27가길 6 (사당동(1층2층)),서울특별시 동작구 사당동 139번지 1호 (1층2층),20150430.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20150430.0,시설개수명령
452,서울특별시 동작구 동작대로27가길 6 (사당동(1층2층)),37.4872656,126.9809564,3190000.0,치킨,영풍치킨,서울특별시 동작구 동작대로27가길 6 (사당동(1층2층)),서울특별시 동작구 사당동 139번지 1호 (1층2층),20150430.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20150430.0,시설개수명령
453,서울특별시 동작구 동작대로27가길 6 (사당동(1층2층)),37.5084657,126.94526909999999,3190000.0,치킨,영풍치킨,서울특별시 동작구 동작대로27가길 6 (사당동(1층2층)),서울특별시 동작구 사당동 139번지 1호 (1층2층),20150430.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20150430.0,시설개수명령
454,서울특별시 동작구 만양로3길 30 201호 (노량진동),37.50127929999999,126.93696829999999,3190000.0,치킨,림스치킨,서울특별시 동작구 만양로3길 30 201호 (노량진동),서울특별시 동작구 노량진동 218번지 7호 -201,20120918.0,영업소폐쇄,식품위생법 제75조 및 동법시행규칙 제89조,20120918.0,영업소폐쇄
455,서울특별시 동작구 상도로22나길 31 (상도동),37.4996443,126.9208146,3190000.0,치킨,오후치킨,서울특별시 동작구 상도로22나길 31 (상도동),서울특별시 동작구 상도동 193번지 77호,20180220.0,직권말소,법 제37조 7항,20180220.0,직권말소
456,서울특별시 동작구 여의대방로24가길 31 (대방동),37.4996443,126.9208146,3190000.0,치킨,가장맛있는족발보라매역점,서울특별시 동작구 여의대방로24가길 31 (대방동),서울특별시 동작구 대방동 400번지 5호 1층,20141209.0,시정명령,식품위생법 제71조,20141209.0,시정명령
457,서울특별시 동작구 여의대방로24가길 31 (대방동),37.4945341,126.9605598,3190000.0,치킨,가장맛있는족발보라매역점,서울특별시 동작구 여의대방로24가길 31 (대방동),서울특별시 동작구 대방동 400번지 5호 1층,20150102.0,과태료부과(24만원),식품위생법 제44조 및 제101조,20150102.0,과태료부과(24만원)
458,서울특별시 동작구 사당로 56 (상도동),37.5125745,126.9382367,3190000.0,치킨,미쳐버린파닭,서울특별시 동작구 사당로 56 (상도동),서울특별시 동작구 상도동 509번지 2호,20160506.0,영업정지(2016.8.1~2016.9.29),법 제75조,20160506.0,영업정지(2016.8.1~2016.9.29)
459,서울특별시 동작구 노량진로12길 16 (노량진동(1층)),37.499703100000005,126.9324364,3190000.0,치킨,치킨마루 동작구청점,서울특별시 동작구 노량진로12길 16 (노량진동(1층)),서울특별시 동작구 노량진동 39번지 18호 (1층),20151015.0,불문처리,법 제101조제2항 제1호,20151016.0,불문처리
460,서울특별시 동작구 성대로 16 (상도동(1층)),37.5027167,126.9400977,3190000.0,치킨,푸르닭(상도점),서울특별시 동작구 성대로 16 (상도동(1층)),서울특별시 동작구 상도동 315번지 17호 (1층),20111212.0,영업소폐쇄,식품위생법 제37조제4항 및 제75조 동법시행규칙 제89조,20111212.0,영업소폐쇄
461,서울특별시 동작구 장승배기로 56 (상도동),37.5027167,126.9400977,3190000.0,치킨,본스치킨,서울특별시 동작구 장승배기로 56 (상도동),서울특별시 동작구 상도동 184번지 4호,20160115.0,영업허가ㆍ등록취소,법 제37조 7항,20160115.0,영업허가ㆍ등록취소
462,서울특별시 동작구 장승배기로 56 (상도동),37.5027167,126.9400977,3190000.0,치킨,본스치킨,서울특별시 동작구 장승배기로 56 (상도동),서울특별시 동작구 상도동 184번지 4호,20160115.0,영업허가ㆍ등록취소,법 제37조 7항,20160115.0,영업허가ㆍ등록취소
463,서울특별시 동작구 장승배기로 56 (상도동),37.485069700000004,126.97855630000001,3190000.0,치킨,본스치킨,서울특별시 동작구 장승배기로 56 (상도동),서울특별시 동작구 상도동 184번지 4호,20160115.0,영업허가ㆍ등록취소,법 제37조 7항,20160115.0,영업허가ㆍ등록취소
464,서울특별시 동작구 사당로27길 16 (사당동(1층)),37.4946469,126.9571973,3190000.0,치킨,BHC 이수점,서울특별시 동작구 사당로27길 16 (사당동(1층)),서울특별시 동작구 사당동 141번지 186호 (1층),20150622.0,과징금부과,법 제71조 및 법 제75조,20150622.0,과징금부과
465,서울특별시 동작구 상도로61길 44 (상도동1층),37.4946469,126.9571973,3190000.0,치킨,숯가마 바베큐치킨,서울특별시 동작구 상도로61길 44 (상도동1층),서울특별시 동작구 상도동 504번지 2호 1층,20120613.0,시정명령,식품위생법 제71조 및 같은법시행규칙 제89조,20120613.0,시정명령
466,서울특별시 동작구 상도로61길 44 (상도동1층),37.499558799999996,126.95163490000002,3190000.0,치킨,숯가마 바베큐치킨,서울특별시 동작구 상도로61길 44 (상도동1층),서울특별시 동작구 상도동 504번지 2호 1층,20150418.0,영업정지 2개월,식품위생법 제44조,20150418.0,영업정지 2개월
467,서울특별시 동작구 상도로37길 51 (상도동1층),37.4983487,126.9511294,3190000.0,치킨,파파치킨,서울특별시 동작구 상도로37길 51 (상도동1층),서울특별시 동작구 상도동 464번지 35호 1층,20180226.0,직권말소,법 제37조 7항,20180226.0,직권말소
468,서울특별시 동작구 상도로62길 105 (상도동),37.505235600000006,126.940657,3190000.0,치킨,호식이두마리치킨 상도1호점,서울특별시 동작구 상도로62길 105 (상도동),서울특별시 동작구 상도동 469번지,20160715.0,영업신고사항 직권말소,법 제37조 7항,20160715.0,영업신고사항 직권말소
469,서울특별시 동작구 상도로 199 (상도동 1층),37.5011078,126.94155,3190000.0,치킨,푸드꿀닭강정,서울특별시 동작구 상도로 199 (상도동 1층),서울특별시 동작구 상도동 373번지 86호 1층,20180319.0,직권말소,법 제37조 7항,20180319.0,직권말소
470,서울특별시 동작구 장승배기로 34 (상도동 1층),37.48537460000001,126.97122399999999,3190000.0,치킨,하이꼬꼬,서울특별시 동작구 장승배기로 34 (상도동 1층),서울특별시 동작구 상도동 201번지 155호 1층,20190626.0,과태료부과,법 제101조제2항제1호,20190626.0,과태료부과
471,서울특별시 동작구 사당로13길 31 (사당동 두산위브상가 B1층 13-2 13-3호),37.48537460000001,126.97122399999999,3190000.0,치킨,호치킨하우스,서울특별시 동작구 사당로13길 31 (사당동 두산위브상가 B1층 13-2 13-3호),서울특별시 동작구 사당동 1131번지 두산위브상가 B1층 13-2 13-3호,20130807.0,시정명령(즉시),식품위생법 제71조,20130807.0,시정명령(즉시)
472,서울특별시 동작구 사당로13길 31 (사당동 두산위브상가 B1층 13-2 13-3호),37.5079828,126.9626751,3190000.0,치킨,호치킨하우스,서울특별시 동작구 사당로13길 31 (사당동 두산위브상가 B1층 13-2 13-3호),서울특별시 동작구 사당동 1131번지 두산위브상가 B1층 13-2 13-3호,20140715.0,영업정지,식품위생법 제36조 제37조 및 제75조,20140715.0,영업정지
473,서울특별시 동작구 서달로 165-1 (흑석동 1층),37.48537460000001,126.97122399999999,3190000.0,치킨,호(HO)치킨,서울특별시 동작구 서달로 165-1 (흑석동 1층),서울특별시 동작구 흑석동 102번지 130호 1층,20181107.0,영업정지,법 제75조,20181107.0,영업정지
474,서울특별시 동작구 사당로13길 31 (사당동 두산위브 트레지움상가동 제지1층 제10-1 10-2호),37.4778895,126.9785817,3190000.0,치킨,맛닭꼬 남성역점,서울특별시 동작구 사당로13길 31 (사당동 두산위브 트레지움상가동 제지1층 제10-1 10-2호),서울특별시 동작구 사당동 1131번지 두산위브 트레지움상가동 제지1층 제10-1 10-2호,20140715.0,영업정지,식품위생법 제36조 제37조 및 제75조,20140715.0,영업정지
475,서울특별시 동작구 동작대로7길 74 (사당동),37.483404799999995,126.97307250000001,3190000.0,치킨,썬식당,서울특별시 동작구 동작대로7길 74 (사당동),서울특별시 동작구 사당동 1038번지 27호,20180605.0,시정명령,법 제71조 및 법 제75조,20180605.0,시정명령
476,서울특별시 동작구 사당로 230 (사당동),37.483404799999995,126.97307250000001,3190000.0,치킨,백채남성역점,서울특별시 동작구 사당로 230 (사당동),서울특별시 동작구 사당동 265번지 71호,20161006.0,과태료부과,법 제101조제2항제1호,20161006.0,과태료부과
477,서울특별시 동작구 사당로 230 (사당동),37.4982582,126.9275997,3190000.0,치킨,백채남성역점,서울특별시 동작구 사당로 230 (사당동),서울특별시 동작구 사당동 265번지 71호,20161006.0,과태료부과,법 제101조제2항 제1호,20161006.0,과태료부과
478,서울특별시 동작구 여의대방로22길 138 (신대방동),37.510663799999996,126.9318844,3190000.0,치킨,꼼닭꼼닭,서울특별시 동작구 여의대방로22길 138 (신대방동),서울특별시 동작구 신대방동 349번지 6호,20151201.0,과태료부과,법 제101조제2항 제1호,20151201.0,과태료부과
479,서울특별시 동작구 등용로 107 (대방동),37.5026819,126.9365311,3190000.0,치킨,꼬꼬닭발& 찜닭,서울특별시 동작구 등용로 107 (대방동),서울특별시 동작구 대방동 23번지 161호,20180530.0,과태료부과,법 제101조제2항제1호,20180524.0,과태료부과
480,서울특별시 동작구 상도로22길 10 1층 (상도동),37.505332,126.94395700000001,3190000.0,치킨,썬더치킨,서울특별시 동작구 상도로22길 10 1층 (상도동),서울특별시 동작구 상도동 195번지 46호,20180220.0,과태료부과,법 제101조제2항 제1호,20180220.0,과태료부과
481,서울특별시 동작구 상도로31길 19 지하2층 204호 (상도동 상도브라운스톤상가동),37.512429100000006,126.9379945,3190000.0,치킨,쌀통닭,서울특별시 동작구 상도로31길 19 지하2층 204호 (상도동 상도브라운스톤상가동),서울특별시 동작구 상도동 527번지,20161114.0,식품위생법 위반 과태료부과 40만원(영업주30 종사자10),법 제101조제2항제1호,20161114.0,식품위생법 위반 과태료부과 40만원(영업주30 종사자10)
482,서울특별시 동작구 노량진로8길 49 (노량진동),37.506336499999996,126.9616403,3190000.0,치킨,치킨89 노량진,서울특별시 동작구 노량진로8길 49 (노량진동),서울특별시 동작구 노량진동 39번지 26호 1층,20190827.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20190827.0,시설개수명령
483,서울특별시 동작구 서달로10길 8 (흑석동),37.502808200000004,126.93434309999999,3190000.0,치킨,BBQ치킨흑석점,서울특별시 동작구 서달로10길 8 (흑석동),서울특별시 동작구 흑석동 86번지 103호,20190801.0,시정명령,법 제71조 법 제72조 및 법 제75조,20190801.0,시정명령
484,서울특별시 동작구 상도로15길 51 (상도동),37.4946624,126.95437,3190000.0,치킨,로렌드 치킨호프,서울특별시 동작구 상도로15길 51 (상도동),서울특별시 동작구 상도동 356번지 224호,20200113.0,직권말소,법 제37조 7항,20200113.0,직권말소
485,서울특별시 동작구 상도로62길 5 (상도동),37.4792126,126.9800878,3190000.0,치킨,한앤둘,서울특별시 동작구 상도로62길 5 (상도동),서울특별시 동작구 상도동 495번지 3호,20190318.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20190318.0,시설개수명령
486,서울특별시 동작구 동작대로7길 34 (사당동),37.484249299999995,126.9727828,3190000.0,치킨,주,서울특별시 동작구 동작대로7길 34 (사당동),서울특별시 동작구 사당동 1033번지 23호,20030320.0,시정명령,식품위생법 제31조,20030320.0,시정명령
487,서울특별시 동작구 사당로13길 6 (사당동),37.4957644,126.953658,3190000.0,치킨,영풍치킨,서울특별시 동작구 사당로13길 6 (사당동),서울특별시 동작구 사당동 252번지 14호,20150604.0,시정명령,법 제71조 법 제74조 및 법 제75조,20150604.0,시정명령
488,서울특별시 동작구 상도로 368-1 (상도동),37.5131509,126.94444080000001,3190000.0,치킨,우드앤드클락,서울특별시 동작구 상도로 368-1 (상도동),서울특별시 동작구 상도동 489번지 8호,20070412.0,영업정지,식품위생법 제31조,20061028.0,영업정지
489,서울특별시 동작구 만양로 110 (노량진동),37.4905172,126.92391770000002,3190000.0,치킨,춘천닭갈비막국수,서울특별시 동작구 만양로 110 (노량진동),서울특별시 동작구 노량진동 117번지 15호,20060413.0,과태료부과,식품위생법제78조,20060413.0,과태료부과
490,서울특별시 동작구 보라매로5가길 24 (신대방동보라매나산지하74.75),37.512806299999994,126.9439876,3190000.0,치킨,BBQ치킨보라매점,서울특별시 동작구 보라매로5가길 24 (신대방동보라매나산지하74.75),서울특별시 동작구 신대방동 395번지 68호 보라매나산지하74.75,20110830.0,영업소폐쇄,식품위생법 제37조제4항 및 제75조 동법시행규칙 제89조,20110830.0,영업소폐쇄
491,서울특별시 동작구 만양로 105 (노량진동),37.512806299999994,126.9439876,3190000.0,치킨,삼미생선구이,서울특별시 동작구 만양로 105 (노량진동),서울특별시 동작구 노량진동 116번지 2호,20050718.0,과태료부과,식품위생법 제26조,20050718.0,과태료부과
492,서울특별시 동작구 만양로 105 (노량진동),37.4989784,126.94363270000001,3190000.0,치킨,한국밥,서울특별시 동작구 만양로 105 (노량진동),서울특별시 동작구 노량진동 116번지 2호,20190820.0,과태료부과 25만원,법 제101조제2항제1호,20190820.0,과태료부과 25만원
493,서울특별시 동작구 양녕로29길 4 (상도동),37.4989784,126.94363270000001,3190000.0,치킨,C.C.K한방숯불바베큐,서울특별시 동작구 양녕로29길 4 (상도동),서울특별시 동작구 상도동 208번지 19호,20041007.0,영업정지,식품위생법제21조,20041007.0,영업정지
494,서울특별시 동작구 양녕로29길 4 (상도동),37.4989784,126.94363270000001,3190000.0,치킨,C.C.K한방숯불바베큐,서울특별시 동작구 양녕로29길 4 (상도동),서울특별시 동작구 상도동 208번지 19호,20041007.0,영업정지,식품위생법제21조,20041007.0,영업정지
495,서울특별시 동작구 양녕로29길 4 (상도동),37.4989784,126.94363270000001,3190000.0,치킨,C.C.K한방숯불바베큐,서울특별시 동작구 양녕로29길 4 (상도동),서울특별시 동작구 상도동 208번지 19호,20041007.0,과징금부과,식품위생법제21조,20041007.0,과징금부과
496,서울특별시 동작구 양녕로29길 4 (상도동),37.4880609,126.96774280000001,3190000.0,치킨,C.C.K한방숯불바베큐,서울특별시 동작구 양녕로29길 4 (상도동),서울특별시 동작구 상도동 208번지 19호,20041007.0,과징금부과,식품위생법제21조,20041007.0,과징금부과
497,서울특별시 동작구 사당로9가길 82 (사당동대아@ 상가동 107호),37.494620399999995,126.9573617,3190000.0,치킨,멕시카나치킨,서울특별시 동작구 사당로9가길 82 (사당동대아@ 상가동 107호),서울특별시 동작구 사당동 1134번지 대아@ 상가동 107호,20191203.0,직권말소,법 제37조 7항,20191203.0,직권말소
498,서울특별시 동작구 상도로61길 48 (상도동),37.4990771,126.9518814,3190000.0,치킨,치킨매니아,서울특별시 동작구 상도로61길 48 (상도동),서울특별시 동작구 상도동 504번지 1호,20111010.0,시정명령(즉시),식품위생법 제71조,20111010.0,시정명령(즉시)
499,서울특별시 동작구 상도로 274-1 (상도1동),37.508171399999995,126.94621540000001,3190000.0,치킨,노랑통닭,서울특별시 동작구 상도로 274-1 (상도1동),서울특별시 동작구 상도1동 746번지 1호,20191015.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20191015.0,시설개수명령
500,서울특별시 동작구 만양로3길 20 (노량진동1동 204호),37.4860277,126.9811836,3190000.0,치킨,딥테이스트치킨,서울특별시 동작구 만양로3길 20 (노량진동1동 204호),서울특별시 동작구 노량진동 325번지 4호 1동 204호,20110922.0,시정명령,식품위생법 제71조 및 동법시행규칙 제89조,20110922.0,시정명령
501,서울특별시 동작구 동작대로27가길 35 (사당동),37.487274,126.9806804,3190000.0,치킨,보드람치킨,서울특별시 동작구 동작대로27가길 35 (사당동),서울특별시 동작구 사당동 145번지 29호,20111220.0,시정명령,식품위생법 제71조 및 같은법시행규칙 제89조,20111220.0,시정명령
502,서울특별시 동작구 동작대로27나길 6 (사당동),37.487274,126.9806804,3190000.0,치킨,OTANI회 스시롤 전문점,서울특별시 동작구 동작대로27나길 6 (사당동),서울특별시 동작구 사당동 139번지 40호,20080312.0,시정명령,식품위생법 제55조,20080312.0,시정명령
503,서울특별시 동작구 동작대로27나길 6 (사당동),37.487274,126.9806804,3190000.0,치킨,OTANI회 스시롤 전문점,서울특별시 동작구 동작대로27나길 6 (사당동),서울특별시 동작구 사당동 139번지 40호,20080312.0,시정명령,식품위생법 제55조,20080312.0,시정명령
504,서울특별시 동작구 동작대로27나길 6 (사당동),37.487274,126.9806804,3190000.0,치킨,깐부치킨,서울특별시 동작구 동작대로27나길 6 (사당동),서울특별시 동작구 사당동 139번지 40호,20110922.0,과태료부과(32만원),식품위생법 제40조 제3항위반 같은법 제101조 적용,20110922.0,과태료부과(32만원)
505,서울특별시 동작구 동작대로27나길 6 (사당동),37.487274,126.9806804,3190000.0,치킨,깐부치킨,서울특별시 동작구 동작대로27나길 6 (사당동),서울특별시 동작구 사당동 139번지 40호,20110922.0,과태료부과(32만원),식품위생법 제40조 제3항위반 같은법 제101조 적용,20110922.0,과태료부과(32만원)
506,서울특별시 동작구 동작대로27나길 6 (사당동),37.487274,126.9806804,3190000.0,치킨,깐부치킨,서울특별시 동작구 동작대로27나길 6 (사당동),서울특별시 동작구 사당동 139번지 40호,20170922.0,영업정지,법 제75조,20170922.0,영업정지
507,서울특별시 동작구 동작대로27나길 6 (사당동),37.5102589,126.94578909999998,3190000.0,치킨,깐부치킨,서울특별시 동작구 동작대로27나길 6 (사당동),서울특별시 동작구 사당동 139번지 40호,20170922.0,영업정지,법 제75조,20170922.0,영업정지
508,서울특별시 동작구 만양로8길 63 (노량진동),37.5102589,126.94578909999998,3190000.0,치킨,꼬꼬치킨,서울특별시 동작구 만양로8길 63 (노량진동),서울특별시 동작구 노량진동 222번지 17호,20050223.0,시정명령(2005.03.12까지),식품위생법 제55조,20050225.0,시정명령(2005.03.12까지)
509,서울특별시 동작구 만양로8길 63 (노량진동),37.4873018,126.98128729999999,3190000.0,치킨,미가인,서울특별시 동작구 만양로8길 63 (노량진동),서울특별시 동작구 노량진동 222번지 17호,20100705.0,시정명령,식품위생법제71조,20100705.0,시정명령
510,서울특별시 동작구 동작대로27가길 5 (사당동),37.4873018,126.98128729999999,3190000.0,치킨,한앤둘치킨이수역점,서울특별시 동작구 동작대로27가길 5 (사당동),서울특별시 동작구 사당동 139번지 84호,20180626.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20180626.0,시설개수명령
511,서울특별시 동작구 동작대로27가길 5 (사당동),37.4970082,126.9244081,3190000.0,치킨,한앤둘치킨이수역점,서울특별시 동작구 동작대로27가길 5 (사당동),서울특별시 동작구 사당동 139번지 84호,20180626.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20180626.0,시설개수명령
512,서울특별시 동작구 여의대방로22자길 1 (신대방동),37.4957227,126.9273057,3190000.0,치킨,오이시,서울특별시 동작구 여의대방로22자길 1 (신대방동),서울특별시 동작구 신대방동 360번지 24호,20110825.0,영업소폐쇄,식품위생법 제37조제4항 및 제75조 동법시행규칙 제89조,20110825.0,영업소폐쇄
513,서울특별시 동작구 보라매로 71 (신대방동),37.505772799999995,126.9363617,3190000.0,치킨,수락관,서울특별시 동작구 보라매로 71 (신대방동),서울특별시 동작구 신대방동 344번지 37호,20040713.0,시정명령,식품위생법제55조,20040713.0,시정명령
514,서울특별시 동작구 등용로 22 (상도동),37.4988773,126.9311962,3190000.0,치킨,아리수,서울특별시 동작구 등용로 22 (상도동),서울특별시 동작구 상도동 363번지 191호,20130318.0,영업소폐쇄,식품위생법 제37조 및 제75조,20130318.0,영업소폐쇄
515,서울특별시 동작구 국사봉1길 56 (상도동),37.4964566,126.92181940000002,3190000.0,치킨,아빠! 통닭사와,서울특별시 동작구 국사봉1길 56 (상도동),서울특별시 동작구 상도동 317번지 19호,20040930.0,영업소폐쇄,식품위생법제21조,20040930.0,영업소폐쇄
516,서울특별시 동작구 여의대방로22나길 37 (신대방동),37.4998476,126.92950390000001,3190000.0,치킨,퉁구퉁구치킨,서울특별시 동작구 여의대방로22나길 37 (신대방동),서울특별시 동작구 신대방동 364번지 44호,20110829.0,영업소폐쇄,식품위생법 제37조제4항 및 제75조 동법시행규칙 제89조,20110825.0,영업소폐쇄
517,서울특별시 동작구 상도로 84 (대방동),37.47736210000001,126.97876299999999,3190000.0,치킨,참나라한방통닭구이,서울특별시 동작구 상도로 84 (대방동),서울특별시 동작구 대방동 336번지 5호,20121203.0,영업소폐쇄,식품위생법 제75조 및 동법 시행규칙 제89조,20121126.0,영업소폐쇄
518,서울특별시 동작구 동작대로1길 48 (사당동),37.47736210000001,126.97876299999999,3190000.0,치킨,화로닭발,서울특별시 동작구 동작대로1길 48 (사당동),서울특별시 동작구 사당동 1039번지 27호,20081027.0,과태료부과(20만원),식품위생법 제40조,20081027.0,과태료부과(20만원)
519,서울특별시 동작구 동작대로1길 48 (사당동),37.4972075,126.9538256,3190000.0,치킨,화로닭발,서울특별시 동작구 동작대로1길 48 (사당동),서울특별시 동작구 사당동 1039번지 27호,20081027.0,과태료부과(20만원),식품위생법 제40조,20081027.0,과태료부과(20만원)
520,서울특별시 동작구 상도로55길 5 (상도동),37.5008365,126.93292120000001,3190000.0,치킨,보틀렌캔,서울특별시 동작구 상도로55길 5 (상도동),서울특별시 동작구 상도동 485번지 5호,20180313.0,직권말소,법 제37조 7항,20180313.0,직권말소
521,서울특별시 동작구 상도로 112 (상도동),37.508839,126.94661780000001,3190000.0,치킨,훌랄라숯불바베큐,서울특별시 동작구 상도로 112 (상도동),서울특별시 동작구 상도동 347번지 5호,20190214.0,시설개수명령,법 제71조 법 제74조 및 법 제75조,20190214.0,시설개수명령
522,서울특별시 동작구 만양로 54-1 (노량진동),37.508839,126.94661780000001,3190000.0,치킨,치킨스,서울특별시 동작구 만양로 54-1 (노량진동),서울특별시 동작구 노량진동 215번지 9호,20120918.0,영업소폐쇄,식품위생법 제75조 및 동법시행규칙 제89조,20120918.0,영업소폐쇄
523,서울특별시 동작구 만양로 54-1 (노량진동),37.5010469,126.9375721,3190000.0,치킨,치킨스,서울특별시 동작구 만양로 54-1 (노량진동),서울특별시 동작구 노량진동 215번지 9호,20120918.0,영업소폐쇄,식품위생법 제75조 및 동법시행규칙 제89조,20120918.0,영업소폐쇄
